-1.74846e-08	0.0	0.4
-0.0694593	0.0	0.393923
-0.136808	0.0	0.375877
-0.2	0.0	0.34641
-0.257115	0.0	0.306418
-0.306418	0.0	0.257115
-0.34641	0.0	0.2
-0.375877	0.0	0.136808
-0.393923	0.0	0.0694592
-0.4	0.0	3.49691e-08
-0.393923	0.0	-0.0694593
-0.375877	0.0	-0.136808
-0.34641	0.0	-0.2
-0.306418	0.0	-0.257115
-0.257115	0.0	-0.306418
-0.2	0.0	-0.34641
-0.136808	0.0	-0.375877
-0.0694592	0.0	-0.393923
3.01992e-08	0.0	-0.4
0.0694594	0.0	-0.393923
0.136808	0.0	-0.375877
0.2	0.0	-0.34641
0.257115	0.0	-0.306418
0.306418	0.0	-0.257115
0.34641	0.0	-0.2
0.375877	0.0	-0.136808
0.393923	0.0	-0.0694593
0.4	0.0	1.95505e-07
0.393923	0.0	0.0694595
0.375877	0.0	0.136808
0.34641	0.0	0.2
0.306418	0.0	0.257115
0.257115	0.0	0.306418
0.2	0.0	0.34641
0.136808	0.0	0.375877
0.0694592	0.0	0.393923
-2.01072e-08	0.0	0.46
-0.0798782	0.0	0.453012
-0.157329	0.0	0.432259
-0.23	0.0	0.398372
-0.295682	0.0	0.35238
-0.35238	0.0	0.295682
-0.398372	0.0	0.23
-0.432259	0.0	0.157329
-0.453012	0.0	0.0798781
-0.46	0.0	4.02145e-08
-0.453012	0.0	-0.0798782
-0.432259	0.0	-0.157329
-0.398372	0.0	-0.23
-0.35238	0.0	-0.295682
-0.295682	0.0	-0.352381
-0.23	0.0	-0.398372
-0.157329	0.0	-0.432259
-0.0798781	0.0	-0.453012
3.4729e-08	0.0	-0.46
0.0798783	0.0	-0.453012
0.157329	0.0	-0.432259
0.23	0.0	-0.398372
0.295682	0.0	-0.35238
0.35238	0.0	-0.295682
0.398372	0.0	-0.23
0.432259	0.0	-0.157329
0.453012	0.0	-0.0798781
0.46	0.0	2.24831e-07
0.453012	0.0	0.0798784
0.432259	0.0	0.157329
0.398372	0.0	0.23
0.35238	0.0	0.295682
0.295682	0.0	0.352381
0.23	0.0	0.398372
0.157329	0.0	0.432259
0.0798781	0.0	0.453012
-2.27299e-08	0.0	0.52
-0.0902971	0.0	0.5121
-0.17785	0.0	0.48864
-0.26	0.0	0.450333
-0.33425	0.0	0.398343
-0.398343	0.0	0.33425
-0.450333	0.0	0.26
-0.48864	0.0	0.17785
-0.5121	0.0	0.090297
-0.52	0.0	4.54598e-08
-0.5121	0.0	-0.0902971
-0.48864	0.0	-0.17785
-0.450333	0.0	-0.26
-0.398343	0.0	-0.33425
-0.334249	0.0	-0.398343
-0.26	0.0	-0.450333
-0.17785	0.0	-0.48864
-0.090297	0.0	-0.5121
3.92589e-08	0.0	-0.52
0.0902972	0.0	-0.5121
0.177851	0.0	-0.48864
0.26	0.0	-0.450333
0.33425	0.0	-0.398343
0.398343	0.0	-0.33425
0.450333	0.0	-0.26
0.48864	0.0	-0.17785
0.5121	0.0	-0.090297
0.52	0.0	2.54156e-07
0.5121	0.0	0.0902973
0.48864	0.0	0.177851
0.450333	0.0	0.26
0.398343	0.0	0.33425
0.334249	0.0	0.398343
0.26	0.0	0.450333
0.17785	0.0	0.48864
0.0902969	0.0	0.5121
-2.53526e-08	0.0	0.58
-0.100716	0.0	0.571188
-0.198372	0.0	0.545022
-0.29	0.0	0.502295
-0.372817	0.0	0.444306
-0.444306	0.0	0.372817
-0.502295	0.0	0.29
-0.545022	0.0	0.198372
-0.571189	0.0	0.100716
-0.58	0.0	5.07052e-08
-0.571188	0.0	-0.100716
-0.545022	0.0	-0.198372
-0.502295	0.0	-0.29
-0.444306	0.0	-0.372817
-0.372817	0.0	-0.444306
-0.29	0.0	-0.502295
-0.198372	0.0	-0.545022
-0.100716	0.0	-0.571189
4.37888e-08	0.0	-0.58
0.100716	0.0	-0.571188
0.198372	0.0	-0.545022
0.29	0.0	-0.502295
0.372817	0.0	-0.444306
0.444306	0.0	-0.372817
0.502295	0.0	-0.29
0.545022	0.0	-0.198372
0.571189	0.0	-0.100716
0.58	0.0	2.83482e-07
0.571188	0.0	0.100716
0.545022	0.0	0.198372
0.502295	0.0	0.29
0.444306	0.0	0.372817
0.372817	0.0	0.444306
0.29	0.0	0.502295
0.198372	0.0	0.545022
0.100716	0.0	0.571189
-2.79753e-08	0.0	0.64
-0.111135	0.0	0.630277
-0.218893	0.0	0.601403
-0.32	0.0	0.554256
-0.411384	0.0	0.490268
-0.490268	0.0	0.411384
-0.554256	0.0	0.32
-0.601403	0.0	0.218893
-0.630277	0.0	0.111135
-0.64	0.0	5.59506e-08
-0.630277	0.0	-0.111135
-0.601403	0.0	-0.218893
-0.554256	0.0	-0.32
-0.490268	0.0	-0.411384
-0.411384	0.0	-0.490268
-0.32	0.0	-0.554256
-0.218893	0.0	-0.601403
-0.111135	0.0	-0.630277
4.83187e-08	0.0	-0.64
0.111135	0.0	-0.630277
0.218893	0.0	-0.601403
0.32	0.0	-0.554256
0.411384	0.0	-0.490268
0.490268	0.0	-0.411384
0.554256	0.0	-0.32
0.601403	0.0	-0.218893
0.630277	0.0	-0.111135
0.64	0.0	3.12808e-07
0.630277	0.0	0.111135
0.601403	0.0	0.218893
0.554256	0.0	0.32
0.490268	0.0	0.411384
0.411384	0.0	0.490269
0.32	0.0	0.554256
0.218893	0.0	0.601403
0.111135	0.0	0.630277
-3.0598e-08	0.0	0.7
-0.121554	0.0	0.689365
-0.239414	0.0	0.657785
-0.35	0.0	0.606218
-0.449951	0.0	0.536231
-0.536231	0.0	0.449951
-0.606218	0.0	0.35
-0.657785	0.0	0.239414
-0.689365	0.0	0.121554
-0.7	0.0	6.11959e-08
-0.689365	0.0	-0.121554
-0.657785	0.0	-0.239414
-0.606218	0.0	-0.35
-0.536231	0.0	-0.449951
-0.449951	0.0	-0.536231
-0.35	0.0	-0.606218
-0.239414	0.0	-0.657785
-0.121554	0.0	-0.689365
5.28485e-08	0.0	-0.7
0.121554	0.0	-0.689365
0.239414	0.0	-0.657785
0.35	0.0	-0.606218
0.449951	0.0	-0.536231
0.536231	0.0	-0.449951
0.606218	0.0	-0.35
0.657785	0.0	-0.239414
0.689365	0.0	-0.121554
0.7	0.0	3.42133e-07
0.689365	0.0	0.121554
0.657785	0.0	0.239414
0.606218	0.0	0.35
0.536231	0.0	0.449951
0.449951	0.0	0.536231
0.35	0.0	0.606218
0.239414	0.0	0.657785
0.121554	0.0	0.689365
